impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,type
2133.0,100.0,0.046882325,4.0,2,14.0,4.0,19,1,44,0,2,0,0,0,0,10.0,10.0,fake
1073.0,18.0,0.016775396,0.0,1,7.0,4.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
1167.0,16.0,0.013710368,0.0,0,6.0,0.0,0,0,10,0,0,0,0,0,0,0.0,0.0,fake
247.0,2.0,0.008097166,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
576.0,3.0,0.005208333,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
6726.0,1191.0,0.177074041,2.0,10,44.0,9.0,2,0,246,0,0,0,0,0,0,878.0,878.0,fake
1537.0,222.0,0.144437215,1.0,0,16.0,5.0,9,1,23,0,0,0,0,0,0,167.0,167.0,fake
78.0,3.0,0.038461538,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
309.0,10.0,0.03236246,0.0,2,4.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
275.0,4.0,0.014545455,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,43.0,0.0,fake
195.0,6.0,0.030769231,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,31.0,3.0,fake
166.0,5.0,0.030120482,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,48.0,3.0,fake
385.0,23.0,0.05974026,0.0,1,14.0,0.0,0,0,8,0,0,0,0,0,0,0.0,0.0,fake
710.0,12.0,0.016901408,0.0,2,4.0,3.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
1920.0,49.0,0.025520833,0.0,1,10.0,3.0,0,0,35,0,0,0,0,0,0,0.0,0.0,fake
254.0,3.0,0.011811024,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
318.0,8.0,0.025157233,0.0,1,1.0,3.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
602.0,6.0,0.009966777,0.0,0,1.0,0.0,4,0,1,0,0,0,0,0,0,0.0,0.0,fake
178.0,1.0,0.005617978,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
953.0,61.0,0.064008395,0.0,2,5.0,3.0,31,0,20,0,0,0,0,0,0,0.0,0.0,fake
39.0,2.0,0.051282051,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
154.0,2.0,0.012987013,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
266.0,1.0,0.003759398,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
646.0,59.0,0.091331269,0.0,2,5.0,0.0,0,0,4,0,0,0,0,0,0,48.0,48.0,fake
102.0,1.0,0.009803922,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0.0,fake
178.0,5.0,0.028089888,0.0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,26.0,2.0,fake
282.0,4.0,0.014184397,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
789.0,29.0,0.036755387,0.0,1,5.0,0.0,0,12,11,0,0,0,0,0,0,0.0,0.0,fake
349.0,11.0,0.031518625,0.0,2,2.0,1.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
386.0,20.0,0.051813472,0.0,0,14.0,2.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
4480.0,82.0,0.018303571,4.0,0,11.0,13.0,12,0,42,0,0,0,0,0,0,0.0,0.0,fake
542.0,6.0,0.011070111,0.0,1,2.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
522.0,42.0,0.08045977,0.0,0,2.0,0.0,2,0,0,0,0,0,0,0,0,38.0,38.0,fake
361.0,25.0,0.069252078,0.0,3,1.0,1.0,0,0,20,0,0,0,0,0,0,0.0,0.0,fake
106.0,4.0,0.037735849,0.0,0,1.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
165.0,16.0,0.096969697,0.0,1,3.0,0.0,0,0,12,0,0,0,0,0,0,0.0,0.0,fake
611.0,13.0,0.021276596,0.0,0,6.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
100.0,1.0,0.01,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
292.0,8.0,0.02739726,0.0,2,3.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
1195.0,15.0,0.012552301,0.0,0,11.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
367.0,7.0,0.019073569,0.0,1,2.0,2.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
1605.0,9.0,0.005607477,1.0,0,6.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
3753.0,163.0,0.043431921,0.0,10,39.0,2.0,0,2,110,0,0,0,0,0,0,0.0,0.0,fake
1115.0,30.0,0.02690583,1.0,2,6.0,1.0,8,0,3,0,0,0,0,0,0,9.0,9.0,fake
368.0,6.0,0.016304348,0.0,2,2.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
396.0,16.0,0.04040404,0.0,2,6.0,2.0,0,3,3,0,0,0,0,0,0,0.0,0.0,fake
347.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
341.0,2.0,0.005865103,0.0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
9820.0,1553.0,0.15814664,5.0,16,83.0,40.0,10,0,336,0,0,0,0,0,0,1063.0,1063.0,fake
364.0,8.0,0.021978022,0.0,1,1.0,3.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
989.0,20.0,0.020222447,0.0,0,9.0,3.0,0,0,8,0,0,0,0,0,0,0.0,0.0,fake
733.0,65.0,0.088676671,1.0,0,1.0,0.0,0,0,5,0,0,0,0,0,0,58.0,58.0,fake
5417.0,314.0,0.057965664,15.0,1,49.0,14.0,170,2,63,0,0,0,0,0,0,0.0,0.0,fake
557.0,11.0,0.019748654,0.0,0,3.0,1.0,7,0,0,0,0,0,0,0,0,0.0,0.0,fake
171.0,9.0,0.052631579,0.0,1,2.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
292.0,6.0,0.020547945,0.0,1,3.0,0.0,0,0,2,0,0,0,0,0,0,61.0,0.0,fake
2111.0,213.0,0.100900047,0.0,3,28.0,18.0,5,0,36,0,0,0,0,0,0,123.0,123.0,fake
935.0,22.0,0.023529412,0.0,1,10.0,0.0,0,3,4,0,0,0,0,0,0,154.0,4.0,fake
22.0,1.0,0.045454545,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
200.0,7.0,0.035,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,52.0,6.0,fake
297.0,23.0,0.077441077,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,23.0,23.0,fake
186.0,3.0,0.016129032,0.0,0,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
1234.0,30.0,0.024311183,0.0,2,10.0,3.0,1,4,5,0,0,0,0,0,0,202.0,5.0,fake
479.0,5.0,0.010438413,0.0,0,3.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
1365.0,43.0,0.031501832,0.0,1,17.0,1.0,2,4,11,0,0,0,0,0,0,281.0,7.0,fake
91.0,1.0,0.010989011,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
815.0,14.0,0.017177914,0.0,1,3.0,3.0,0,3,4,0,0,0,0,0,0,0.0,0.0,fake
422.0,12.0,0.028436019,0.0,1,4.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
179.0,3.0,0.016759777,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
726.0,17.0,0.023415978,0.0,0,6.0,0.0,0,2,5,0,0,0,0,0,0,77.0,4.0,fake
740.0,26.0,0.035135135,0.0,1,6.0,0.0,0,0,15,0,0,0,0,0,0,139.0,4.0,fake
504.0,7.0,0.013888889,0.0,0,4.0,2.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
381.0,64.0,0.167979003,0.0,1,9.0,0.0,2,0,4,0,0,0,0,0,0,48.0,48.0,fake
92.0,2.0,0.02173913,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
159.0,2.0,0.012578616,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,69.0,0.0,fake
198.0,5.0,0.025252525,0.0,0,0.0,0.0,3,0,2,0,0,0,0,0,0,0.0,0.0,fake
197.0,2.0,0.010152284,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
2095.0,259.0,0.123627685,0.0,2,13.0,9.0,6,0,26,0,0,0,0,0,0,203.0,203.0,fake
1644.0,43.0,0.026155718,0.0,1,19.0,1.0,0,1,15,0,0,0,0,0,0,282.0,6.0,fake
525.0,7.0,0.013333333,0.0,0,2.0,0.0,0,0,4,0,0,0,0,0,0,167.0,1.0,fake
402.0,5.0,0.012437811,0.0,0,3.0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,fake
367.0,2.0,0.005449591,0.0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
527.0,4.0,0.007590133,0.0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,fake
476.0,8.0,0.016806723,0.0,0,1.0,1.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
579.0,4.0,0.006908463,0.0,0,2.0,1.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
186.0,1.0,0.005376344,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,37.0,0.0,fake
257.0,7.0,0.027237354,0.0,1,2.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
592.0,6.0,0.010135135,0.0,1,3.0,0.0,2,0,0,0,0,0,0,0,0,69.0,0.0,fake
207.0,9.0,0.043478261,0.0,2,2.0,0.0,0,0,4,0,0,0,0,0,0,59.0,1.0,fake
718.0,20.0,0.027855153,0.0,0,4.0,4.0,1,0,11,0,0,0,0,0,0,111.0,0.0,fake
1009.0,33.0,0.032705649,0.0,1,5.0,4.0,0,9,14,0,0,0,0,0,0,0.0,0.0,fake
91.0,9.0,0.098901099,0.0,0,2.0,1.0,0,0,5,0,0,0,0,0,0,16.0,1.0,fake
1812.0,185.0,0.10209713,0.0,1,12.0,5.0,5,5,17,0,0,0,0,0,0,140.0,140.0,fake
743.0,33.0,0.044414536,0.0,0,9.0,0.0,3,0,13,0,0,0,0,0,0,112.0,8.0,fake
1224.0,26.0,0.02124183,1.0,1,15.0,1.0,0,1,7,0,0,0,0,0,0,207.0,0.0,fake
280.0,5.0,0.017857143,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,86.0,3.0,fake
271.0,9.0,0.033210332,0.0,0,3.0,3.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
269.0,1.0,0.003717472,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
166.0,4.0,0.024096386,0.0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,37.0,0.0,fake
2697.0,228.0,0.084538376,7.0,2,22.0,1.0,10,0,25,0,0,0,0,0,0,161.0,161.0,fake
1071.0,121.0,0.112978525,0.0,2,9.0,1.0,2,1,7,0,0,0,0,0,0,99.0,99.0,fake
1161.0,13.0,0.011197244,0.0,1,7.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0.0,fake
561.0,2.0,0.003565062,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1459.0,15.0,0.010281014,0.0,3,2.0,3.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
346.0,3.0,0.00867052,0.0,0,1.0,0.0,2,0,0,0,0,0,0,0,0,29.0,0.0,fake
706.0,24.0,0.033994334,2.0,2,3.0,0.0,1,0,11,0,0,0,0,0,0,5.0,5.0,fake
798.0,15.0,0.018796992,0.0,1,8.0,0.0,1,0,4,0,0,0,0,0,0,108.0,1.0,fake
41.0,8.0,0.195121951,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8.0,8.0,fake
313.0,10.0,0.031948882,0.0,1,2.0,0.0,4,0,3,0,0,0,0,0,0,0.0,0.0,fake
373.0,4.0,0.010723861,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1634.0,187.0,0.114443084,1.0,2,8.0,9.0,3,0,15,0,0,0,0,0,0,149.0,149.0,fake
115.0,4.0,0.034782609,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
663.0,17.0,0.025641026,1.0,0,5.0,0.0,11,0,0,0,0,0,0,0,0,0.0,0.0,fake
364.0,14.0,0.038461538,0.0,1,2.0,1.0,0,0,9,0,0,0,0,0,0,69.0,1.0,fake
254.0,5.0,0.019685039,0.0,0,1.0,3.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
407.0,1.0,0.002457002,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1056.0,135.0,0.127840909,0.0,0,11.0,0.0,1,0,21,0,0,0,0,0,0,102.0,102.0,fake
2492.0,37.0,0.014847512,0.0,7,9.0,2.0,0,0,19,0,0,0,0,0,0,0.0,0.0,fake
226.0,3.0,0.013274336,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,52.0,2.0,fake
96.0,4.0,0.041666667,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
97.0,3.0,0.030927835,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
768.0,128.0,0.166666667,0.0,5,19.0,4.0,2,0,20,0,0,0,0,0,0,78.0,78.0,fake
152.0,7.0,0.046052632,0.0,1,3.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
263.0,37.0,0.140684411,0.0,0,6.0,0.0,0,0,6,0,0,0,0,0,0,25.0,25.0,fake
276.0,14.0,0.050724638,0.0,1,8.0,0.0,0,0,3,0,0,0,0,0,0,40.0,2.0,fake
270.0,1.0,0.003703704,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1496.0,17.0,0.011363636,0.0,1,9.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
202.0,1.0,0.004950495,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
9743.0,317.0,0.03253618,0.0,26,137.0,44.0,3,0,74,0,0,0,0,0,0,1552.0,33.0,fake
141.0,3.0,0.021276596,0.0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,61.0,0.0,fake
197.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
224.0,2.0,0.008928571,0.0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0.0,fake
753.0,1.0,0.001328021,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
470.0,39.0,0.082978723,0.0,1,2.0,3.0,0,0,11,0,0,0,0,0,0,22.0,22.0,fake
54.0,1.0,0.018518519,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1857.0,67.0,0.036079698,0.0,1,9.0,0.0,1,0,12,0,0,0,0,0,0,589.0,44.0,fake
201.0,3.0,0.014925373,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,35.0,1.0,fake
396.0,19.0,0.047979798,0.0,0,1.0,0.0,0,0,2,0,0,0,0,0,0,16.0,16.0,fake
196.0,4.0,0.020408163,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
127.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
100.0,9.0,0.09,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.0,9.0,fake
186.0,3.0,0.016129032,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,18.0,2.0,fake
76.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,12.0,0.0,fake
479.0,9.0,0.018789144,0.0,0,1.0,0.0,0,0,4,0,0,0,0,0,0,4.0,4.0,fake
50.0,1.0,0.02,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1713.0,98.0,0.057209574,1.0,1,8.0,1.0,6,0,10,0,0,0,0,0,0,71.0,71.0,fake
489.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
918.0,14.0,0.015250545,0.0,1,1.0,0.0,0,0,12,0,0,0,0,0,0,0.0,0.0,fake
692.0,13.0,0.018786127,0.0,1,4.0,1.0,5,0,2,0,0,0,0,0,0,0.0,0.0,fake
880.0,10.0,0.011363636,2.0,0,2.0,0.0,1,0,3,0,0,0,0,0,0,2.0,2.0,fake
879.0,4.0,0.004550626,0.0,0,0.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
552.0,18.0,0.032608696,1.0,1,3.0,0.0,0,0,2,0,0,0,0,0,0,11.0,11.0,fake
923.0,11.0,0.01191766,0.0,0,7.0,2.0,0,0,1,0,0,0,0,0,0,124.0,1.0,fake
353.0,46.0,0.130311615,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,46.0,46.0,fake
185.0,11.0,0.059459459,0.0,2,4.0,0.0,0,0,2,0,0,0,0,0,0,46.0,3.0,fake
133.0,6.0,0.045112782,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,36.0,3.0,fake
97.0,8.0,0.082474227,0.0,1,3.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
207.0,8.0,0.038647343,0.0,0,4.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
99.0,3.0,0.03030303,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
240.0,3.0,0.0125,0.0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,57.0,1.0,fake
204.0,5.0,0.024509804,0.0,0,5.0,0.0,0,0,0,0,0,0,0,0,0,37.0,0.0,fake
124.0,6.0,0.048387097,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,25.0,2.0,fake
201.0,21.0,0.104477612,0.0,3,8.0,1.0,0,0,7,0,0,0,0,0,0,59.0,2.0,fake
184.0,2.0,0.010869565,0.0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
32.0,2.0,0.0625,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,4.0,0.0,fake
173.0,2.0,0.011560694,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
3988.0,173.0,0.04338014,0.0,10,15.0,12.0,1,0,102,0,0,0,0,0,0,743.0,33.0,fake
493.0,25.0,0.050709939,0.0,1,5.0,1.0,0,0,1,0,0,0,0,0,0,17.0,17.0,fake
58.0,2.0,0.034482759,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,12.0,1.0,fake
791.0,12.0,0.01517067,0.0,1,2.0,1.0,0,0,8,0,0,0,0,0,0,0.0,0.0,fake
271.0,4.0,0.014760148,0.0,2,1.0,0.0,0,0,0,0,0,0,0,0,0,16.0,1.0,fake
196.0,7.0,0.035714286,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,9.0,2.0,fake
117.0,3.0,0.025641026,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,18.0,0.0,fake
86.0,3.0,0.034883721,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
99.0,3.0,0.03030303,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
644.0,2.0,0.00310559,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
221.0,3.0,0.013574661,0.0,0,1.0,1.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
253.0,1.0,0.003952569,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
349.0,4.0,0.011461318,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
1565.0,50.0,0.031948882,0.0,3,6.0,2.0,0,0,17,0,0,0,0,0,0,250.0,22.0,fake
390.0,10.0,0.025641026,0.0,0,3.0,0.0,0,0,5,0,0,0,0,0,0,37.0,2.0,fake
1669.0,71.0,0.042540443,5.0,0,13.0,2.0,23,1,27,0,0,0,0,0,0,0.0,0.0,fake
574.0,12.0,0.020905923,0.0,0,6.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
173.0,2.0,0.011560694,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
74.0,3.0,0.040540541,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
142.0,4.0,0.028169014,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
155.0,1.0,0.006451613,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
452.0,5.0,0.011061947,0.0,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
689.0,1.0,0.001451379,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
52.0,1.0,0.019230769,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
180.0,2.0,0.011111111,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1160.0,91.0,0.078448276,0.0,0,8.0,3.0,3,1,11,0,0,0,0,0,0,65.0,65.0,fake
898.0,64.0,0.071269488,0.0,4,9.0,0.0,0,0,11,0,0,0,0,0,0,40.0,40.0,fake
3957.0,104.0,0.026282537,1.0,3,10.0,5.0,42,0,43,0,0,0,0,0,0,0.0,0.0,fake
1090.0,38.0,0.034862385,4.0,0,7.0,0.0,5,2,11,0,0,0,0,0,0,9.0,9.0,fake
3746.0,399.0,0.106513615,1.0,8,45.0,9.0,0,2,53,0,0,0,0,0,0,281.0,281.0,fake
509.0,95.0,0.186640472,0.0,1,6.0,2.0,2,0,12,0,0,0,0,0,0,72.0,72.0,fake
44.0,4.0,0.090909091,0.0,1,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
36.0,3.0,0.083333333,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
16.0,1.0,0.0625,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,4.0,0.0,fake
66.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
2166.0,122.0,0.056325023,0.0,5,6.0,3.0,19,0,13,0,0,0,0,0,0,76.0,76.0,fake
162.0,3.0,0.018518519,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
521.0,26.0,0.049904031,1.0,0,5.0,0.0,1,0,2,0,0,0,0,0,0,224.0,17.0,fake
208.0,9.0,0.043269231,0.0,1,3.0,2.0,0,0,2,0,0,0,0,0,0,51.0,1.0,fake
408.0,8.0,0.019607843,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,133.0,3.0,fake
57.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
406.0,5.0,0.012315271,0.0,3,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
826.0,8.0,0.00968523,0.0,0,4.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
71.0,1.0,0.014084507,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
67.0,2.0,0.029850746,0.0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
101.0,5.0,0.04950495,0.0,2,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
37.0,5.0,0.135135135,0.0,0,3.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
83.0,2.0,0.024096386,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
73.0,1.0,0.01369863,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
270.0,10.0,0.037037037,0.0,2,2.0,0.0,0,0,6,0,0,0,0,0,0,74.0,0.0,fake
93.0,4.0,0.043010753,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
986.0,19.0,0.019269777,0.0,2,9.0,0.0,1,0,3,0,0,0,0,0,0,139.0,4.0,fake
284.0,3.0,0.01056338,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
198.0,8.0,0.04040404,0.0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,5.0,5.0,fake
899.0,11.0,0.012235818,0.0,1,5.0,5.0,0,0,0,0,0,0,0,0,0,113.0,0.0,fake
313.0,1.0,0.003194888,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
246.0,3.0,0.012195122,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,38.0,2.0,fake
1686.0,29.0,0.017200474,1.0,1,10.0,2.0,0,0,15,0,0,0,0,0,0,0.0,0.0,fake
540.0,7.0,0.012962963,0.0,0,1.0,2.0,4,0,0,0,0,0,0,0,0,0.0,0.0,fake
496.0,7.0,0.014112903,0.0,0,2.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0.0,fake
277.0,3.0,0.010830325,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
26.0,1.0,0.038461538,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
366.0,12.0,0.032786885,0.0,1,2.0,2.0,6,0,0,0,0,0,0,0,0,1.0,1.0,fake
197.0,3.0,0.015228426,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,64.0,1.0,fake
151.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
631.0,19.0,0.030110935,0.0,1,2.0,0.0,11,0,5,0,0,0,0,0,0,0.0,0.0,fake
614.0,1.0,0.001628664,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,fake
535.0,14.0,0.026168224,0.0,0,3.0,0.0,0,0,6,0,0,0,0,0,0,162.0,5.0,fake
347.0,8.0,0.023054755,0.0,0,7.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
1900.0,205.0,0.107894737,1.0,3,19.0,3.0,2,0,20,0,0,0,0,0,0,157.0,157.0,fake
82.0,1.0,0.012195122,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
144.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
54.0,2.0,0.037037037,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
184.0,2.0,0.010869565,0.0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,fake
178.0,1.0,0.005617978,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
574.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
342.0,6.0,0.01754386,0.0,1,2.0,0.0,2,0,0,0,0,0,0,0,0,97.0,1.0,fake
